-19.277, -0.040, -2.519, -210.000, -33.710, 0.975, -3.031, -230.000, 9.000
-33.710, 0.975, -3.031, -230.000, -44.902, 8.289, -3.728, -250.000, 7.100
-44.902, 8.289, -3.728, -250.000, -53.588, 17.345, -5.948, -250.000, 6.857
-53.588, 17.345, -5.948, -250.000, -57.542, 30.629, -6.076, -250.000, 6.674
-57.542, 30.629, -6.076, -250.000, -64.321, 42.968, -8.562, -230.000, 6.965
-64.321, 42.968, -8.562, -230.000, -68.527, 56.998, -8.461, -230.000, 7.013
-68.527, 56.998, -8.461, -230.000, -75.625, 66.477, -13.240, -220.000, 7.139
-75.625, 66.477, -13.240, -220.000, -86.161, 75.967, -14.881, -210.000, 6.518
-86.161, 75.967, -14.881, -210.000, -94.875, 86.328, -17.751, -200.000, 7.036
-94.875, 86.328, -17.751, -200.000, -104.425, 91.282, -18.616, -190.000, 6.894
-104.425, 91.282, -18.616, -190.000, -114.808, 95.128, -21.239, -180.000, 6.278
-114.808, 95.128, -21.239, -180.000, -126.211, 97.612, -21.631, -150.000, 6.347
-126.211, 97.612, -21.631, -150.000, -139.070, 98.809, -20.269, -140.000, 5.280
-139.070, 98.809, -20.269, -140.000, -148.634, 92.772, -16.849, -120.000, 6.756
-148.634, 92.772, -16.849, -120.000, -155.748, 83.727, -14.930, -100.000, 6.400
-155.748, 83.727, -14.930, -100.000, -160.940, 70.117, -12.361, -70.000, 6.444
-160.940, 70.117, -12.361, -70.000, -156.425, 58.107, -11.718, -70.000, 7.122
-156.425, 58.107, -11.718, -70.000, -145.551, 40.935, -11.225, -79.999, 6.737
-145.551, 40.935, -11.225, -79.999, -140.409, 23.780, -10.196, -90.000, 8.397
-140.409, 23.780, -10.196, -90.000, -136.691, 4.713, -11.625, -110.000, 7.862
-136.691, 4.713, -11.625, -110.000, -138.346, -9.411, -10.009, -110.000, 8.198
-138.346, -9.411, -10.009, -110.000, -141.771, -22.922, -10.189, -110.000, 7.045
-141.771, -22.922, -10.189, -110.000, -147.358, -39.683, -10.445, -140.000, 6.982
-147.358, -39.683, -10.445, -140.000, -152.705, -51.114, -10.293, -170.000, 7.808
-152.705, -51.114, -10.293, -170.000, -162.603, -57.400, -11.102, -210.000, 6.690
-162.603, -57.400, -11.102, -210.000, -177.502, -55.786, -10.986, -260.000, 5.292
-177.502, -55.786, -10.986, -260.000, -182.397, -48.405, -11.770, 50.000, 7.215
-182.397, -48.405, -11.770, 50.000, -182.175, -38.267, -12.731, 20.000, 3.856
-182.175, -38.267, -12.731, 20.000, -176.098, -29.372, -14.239, 0.000, 4.941
-176.098, -29.372, -14.239, 0.000, -163.789, -26.755, -16.293, -10.000, 6.281
-163.789, -26.755, -16.293, -10.000, -147.134, -25.628, -16.064, -30.000, 6.682
-147.134, -25.628, -16.064, -30.000, -131.518, -31.715, -18.614, -30.000, 7.593
-131.518, -31.715, -18.614, -30.000, -118.372, -37.915, -15.940, -30.000, 7.608
-118.372, -37.915, -15.940, -30.000, -105.730, -45.141, -14.964, -30.000, 7.115
-105.730, -45.141, -14.964, -30.000, -91.597, -54.151, -12.688, -0.000, 7.120
-91.597, -54.151, -12.688, -0.000, -77.935, -59.604, -12.135, -0.000, 7.608
-77.935, -59.604, -12.135, -0.000, -64.558, -58.737, -12.337, -0.000, 7.153
-64.558, -58.737, -12.337, -0.000, -49.872, -59.154, -12.216, -30.000, 6.864
-49.872, -59.154, -12.216, -30.000, -32.905, -59.167, -14.824, -80.000, 7.149
-32.905, -59.167, -14.824, -80.000, -24.233, -68.483, -13.497, -90.000, 7.653
-24.233, -68.483, -13.497, -90.000, -23.186, -84.169, -13.636, -90.000, 6.714
-23.186, -84.169, -13.636, -90.000, -24.530, -107.039, -14.038, -140.000, 7.377
-24.530, -107.039, -14.038, -140.000, -28.173, -122.924, -14.058, -180.000, 8.970
-28.173, -122.924, -14.058, -180.000, -42.320, -132.037, -14.530, -180.000, 7.505
-42.320, -132.037, -14.530, -180.000, -62.994, -132.279, -14.227, -190.000, 7.623
-62.994, -132.279, -14.227, -190.000, -80.537, -128.573, -12.704, -240.000, 8.475
-80.537, -128.573, -12.704, -240.000, -94.977, -120.605, -12.825, 90.000, 7.867
-94.977, -120.605, -12.825, 90.000, -100.113, -107.969, -14.007, 90.000, 7.548
-100.113, -107.969, -14.007, 90.000, -99.768, -89.992, -12.600, 90.000, 6.916
