-19.594, 1.130, -3.367, -210.000, -32.557, -0.005, -4.751, -230.000, 9.000
-32.557, -0.005, -4.751, -230.000, -45.087, 8.224, -4.412, -250.000, 6.695
-45.087, 8.224, -4.412, -250.000, -55.241, 17.188, -5.025, -250.000, 7.105
-55.241, 17.188, -5.025, -250.000, -59.478, 30.639, -7.554, -250.000, 6.805
-59.478, 30.639, -7.554, -250.000, -62.013, 43.294, -7.827, -230.000, 6.921
-62.013, 43.294, -7.827, -230.000, -67.497, 55.661, -10.377, -230.000, 6.673
-67.497, 55.661, -10.377, -230.000, -77.641, 65.568, -12.216, -220.000, 6.802
-77.641, 65.568, -12.216, -220.000, -85.874, 78.127, -14.517, -210.000, 6.937
-85.874, 78.127, -14.517, -210.000, -94.031, 84.239, -17.719, -200.000, 7.110
-94.031, 84.239, -17.719, -200.000, -104.673, 92.780, -19.252, -190.000, 6.112
-104.673, 92.780, -19.252, -190.000, -115.989, 96.333, -19.518, -180.000, 6.826
-115.989, 96.333, -19.518, -180.000, -127.244, 96.516, -21.604, -150.000, 6.457
-127.244, 96.516, -21.604, -150.000, -138.069, 97.002, -20.112, -140.000, 5.132
-138.069, 97.002, -20.112, -140.000, -149.555, 92.267, -18.922, -120.000, 6.245
-149.555, 92.267, -18.922, -120.000, -154.927, 83.191, -16.969, -100.000, 6.573
-154.927, 83.191, -16.969, -100.000, -161.497, 70.442, -14.675, -70.000, 6.185
-161.497, 70.442, -14.675, -70.000, -158.079, 56.999, -11.208, -70.000, 6.971
-158.079, 56.999, -11.208, -70.000, -145.895, 41.222, -11.590, -79.999, 6.873
-145.895, 41.222, -11.590, -79.999, -140.620, 24.099, -10.096, -90.000, 8.128
-140.620, 24.099, -10.096, -90.000, -134.958, 3.902, -10.740, -110.000, 7.711
-134.958, 3.902, -10.740, -110.000, -136.155, -9.472, -10.855, -110.000, 8.344
-136.155, -9.472, -10.855, -110.000, -141.684, -24.685, -9.860, -110.000, 6.781
-141.684, -24.685, -9.860, -110.000, -148.507, -38.057, -9.389, -140.000, 7.352
-148.507, -38.057, -9.389, -140.000, -153.186, -49.537, -9.493, -170.000, 7.109
-153.186, -49.537, -9.493, -170.000, -163.627, -59.207, -9.419, -210.000, 6.568
