-18.740, -0.086, -2.955, -210.000, -32.476, 0.667, -3.085, -230.000, 9.000
-32.476, 0.667, -3.085, -230.000, -44.851, 7.831, -4.487, -250.000, 6.952
-44.851, 7.831, -4.487, -250.000, -54.092, 18.165, -5.214, -250.000, 7.069
-54.092, 18.165, -5.214, -250.000, -59.996, 30.039, -5.575, -250.000, 6.974
-59.996, 30.039, -5.575, -250.000, -63.835, 42.448, -6.548, -230.000, 6.844
-63.835, 42.448, -6.548, -230.000, -68.471, 56.848, -11.132, -230.000, 6.786
-68.471, 56.848, -11.132, -230.000, -75.658, 65.577, -11.209, -220.000, 7.248
-75.658, 65.577, -11.209, -220.000, -86.577, 77.285, -13.836, -210.000, 6.421
-86.577, 77.285, -13.836, -210.000, -94.868, 85.034, -15.897, -200.000, 7.439
-94.868, 85.034, -15.897, -200.000, -105.371, 92.943, -20.477, -190.000, 6.430
-105.371, 92.943, -20.477, -190.000, -114.973, 95.481, -20.009, -180.000, 6.820
-114.973, 95.481, -20.009, -180.000, -126.411, 97.177, -21.709, -150.000, 6.124
-126.411, 97.177, -21.709, -150.000, -137.960, 96.698, -19.952, -140.000, 5.277
-137.960, 96.698, -19.952, -140.000, -149.690, 91.794, -16.778, -120.000, 6.476
-149.690, 91.794, -16.778, -120.000, -156.802, 83.259, -15.560, -100.000, 6.726
-156.802, 83.259, -15.560, -100.000, -161.098, 69.327, -14.056, -70.000, 6.379
-161.098, 69.327, -14.056, -70.000, -156.175, 56.038, -10.195, -70.000, 7.129
-156.175, 56.038, -10.195, -70.000, -145.296, 41.016, -9.947, -79.999, 7.041
-145.296, 41.016, -9.947, -79.999, -138.038, 24.178, -10.107, -90.000, 7.988
-138.038, 24.178, -10.107, -90.000, -137.078, 5.488, -11.088, -110.000, 7.942
-137.078, 5.488, -11.088, -110.000, -136.034, -8.753, -11.533, -110.000, 8.025
-136.034, -8.753, -11.533, -110.000, -142.812, -25.165, -10.772, -110.000, 7.065
-142.812, -25.165, -10.772, -110.000, -148.906, -39.399, -9.982, -140.000, 7.817
-148.906, -39.399, -9.982, -140.000, -152.977, -48.831, -11.266, -170.000, 7.325
-152.977, -48.831, -11.266, -170.000, -161.633, -58.315, -11.154, -210.000, 6.198
-161.633, -58.315, -11.154, -210.000, -176.039, -57.021, -11.644, -260.000, 5.553
-176.039, -57.021, -11.644, -260.000, -183.163, -49.294, -9.682, 50.000, 7.105
-183.163, -49.294, -9.682, 50.000, -182.320, -37.742, -12.555, 20.000, 5.049
-182.320, -37.742, -12.555, 20.000, -175.945, -29.299, -13.563, 0.000, 5.281
-175.945, -29.299, -13.563, 0.000, -163.599, -26.918, -15.977, -10.000, 6.264
-163.599, -26.918, -15.977, -10.000, -146.486, -26.699, -18.422, -30.000, 6.695
-146.486, -26.699, -18.422, -30.000, -131.857, -32.409, -16.351, -30.000, 7.678
-131.857, -32.409, -16.351, -30.000, -120.806, -37.315, -16.177, -30.000, 7.373
-120.806, -37.315, -16.177, -30.000, -104.379, -46.832, -13.938, -30.000, 6.591
-104.379, -46.832, -13.938, -30.000, -89.664, -54.627, -14.191, -0.000, 8.083
-89.664, -54.627, -14.191, -0.000, -79.045, -58.519, -12.484, -0.000, 7.578
-79.045, -58.519, -12.484, -0.000, -64.630, -58.094, -13.182, -0.000, 6.422
-64.630, -58.094, -13.182, -0.000, -51.088, -60.424, -13.555, -30.000, 7.095
-51.088, -60.424, -13.555, -30.000, -32.478, -58.820, -14.112, -80.000, 5.748
-32.478, -58.820, -14.112, -80.000, -24.289, -70.480, -13.087, -90.000, 8.017
-24.289, -70.480, -13.087, -90.000, -23.785, -85.082, -14.686, -90.000, 7.058
-23.785, -85.082, -14.686, -90.000, -23.864, -107.564, -12.182, -140.000, 7.136
-23.864, -107.564, -12.182, -140.000, -29.109, -123.353, -14.504, -180.000, 8.840
-29.109, -123.353, -14.504, -180.000, -42.755, -131.242, -14.530, -180.000, 7.575
-42.755, -131.242, -14.530, -180.000, -62.182, -130.119, -14.347, -190.000, 7.386
-62.182, -130.119, -14.347, -190.000, -81.611, -130.180, -13.738, -240.000, 8.186
-81.611, -130.180, -13.738, -240.000, -93.005, -121.509, -14.244, 90.000, 8.179
-93.005, -121.509, -14.244, 90.000, -100.929, -106.927, -12.746, 90.000, 7.073
-100.929, -106.927, -12.746, 90.000, -100.479, -91.633, -14.759, 90.000, 7.566
-100.479, -91.633, -14.759, 90.000, -100.893, -75.493, -15.048, 90.000, 7.286
-100.893, -75.493, -15.048, 90.000, -100.743, -63.554, -18.214, 90.000, 7.468
-100.743, -63.554, -18.214, 90.000, -101.038, -45.394, -20.763, 90.000, 6.558
-101.038, -45.394, -20.763, 90.000, -100.079, -29.339, -20.763, 90.000, 7.905
-100.079, -29.339, -20.763, 90.000, -100.774, -10.693, -23.008, 70.000, 7.455
-100.774, -10.693, -23.008, 70.000, -95.053, 9.798, -24.850, 60.000, 8.012
-95.053, 9.798, -24.850, 60.000, -86.944, 25.276, -24.550, 40.000, 8.579
-86.944, 25.276, -24.550, 40.000, -77.100, 38.632, -24.034, 30.000, 7.756
-77.100, 38.632, -24.034, 30.000, -65.165, 45.468, -20.406, 30.000, 7.565
-65.165, 45.468, -20.406, 30.000, -55.654, 51.099, -21.269, 30.000, 6.951
-55.654, 51.099, -21.269, 30.000, -44.421, 57.503, -16.177, 10.000, 6.366
-44.421, 57.503, -16.177, 10.000, -32.179, 62.734, -13.411, -0.000, 6.773
-32.179, 62.734, -13.411, -0.000, -20.607, 65.386, -11.219, -20.000, 6.855
-20.607, 65.386, -11.219, -20.000, -7.081, 66.168, -9.041, -50.001, 6.544
-7.081, 66.168, -9.041, -50.001, 3.054, 58.941, -8.133, -60.000, 5.707
3.054, 58.941, -8.133, -60.000, 9.130, 52.316, -6.987, -80.000, 6.668
9.130, 52.316, -6.987, -80.000, 14.172, 43.684, -6.197, -90.000, 5.920
14.172, 43.684, -6.197, -90.000, 13.751, 34.561, -4.651, -90.000, 6.138
13.751, 34.561, -4.651, -90.000, 14.871, 24.834, -2.592, -100.000, 5.951
14.871, 24.834, -2.592, -100.000, 13.767, 13.619, -4.935, -130.000, 6.093
13.767, 13.619, -4.935, -130.000, 12.266, 6.730, -1.699, -160.000, 6.413
12.266, 6.730, -1.699, -160.000, 6.771, 0.958, -2.060, -180.000, 3.500
6.771, 0.958, -2.060, -180.000, 0.000, 0.000, -1.000, -180.000, 5.699
