-19.582, -1.168, -4.096, -210.000, -33.853, 1.267, -3.426, -230.000, 9.000
-33.853, 1.267, -3.426, -230.000, -44.559, 6.893, -2.941, -250.000, 6.930
-44.559, 6.893, -2.941, -250.000, -52.934, 16.204, -4.341, -250.000, 6.384
-52.934, 16.204, -4.341, -250.000, -59.049, 30.709, -7.637, -250.000, 6.483
-59.049, 30.709, -7.637, -250.000, -62.389, 43.820, -7.973, -230.000, 7.220
-62.389, 43.820, -7.973, -230.000, -67.829, 57.218, -8.664, -230.000, 6.713
-67.829, 57.218, -8.664, -230.000, -75.726, 65.238, -11.754, -220.000, 6.926
-75.726, 65.238, -11.754, -220.000, -84.758, 77.551, -15.353, -210.000, 6.192
-84.758, 77.551, -15.353, -210.000, -96.210, 85.428, -16.943, -200.000, 7.112
-96.210, 85.428, -16.943, -200.000, -104.050, 90.712, -19.332, -190.000, 6.798
-104.050, 90.712, -19.332, -190.000, -115.249, 94.904, -20.182, -180.000, 5.779
-115.249, 94.904, -20.182, -180.000, -127.716, 98.654, -21.424, -150.000, 6.353
-127.716, 98.654, -21.424, -150.000, -138.757, 98.942, -18.912, -140.000, 5.396
-138.757, 98.942, -18.912, -140.000, -148.286, 90.972, -16.895, -120.000, 6.144
-148.286, 90.972, -16.895, -120.000, -155.064, 81.540, -15.552, -100.000, 6.459
-155.064, 81.540, -15.552, -100.000, -159.880, 70.998, -14.413, -70.000, 6.274
-159.880, 70.998, -14.413, -70.000, -155.411, 57.022, -11.382, -70.000, 5.068
-155.411, 57.022, -11.382, -70.000, -144.369, 41.963, -10.244, -79.999, 6.975
-144.369, 41.963, -10.244, -79.999, -140.694, 23.784, -10.394, -90.000, 7.891
-140.694, 23.784, -10.394, -90.000, -137.128, 5.372, -10.774, -110.000, 7.862
-137.128, 5.372, -10.774, -110.000, -137.622, -7.453, -10.060, -110.000, 7.910
-137.622, -7.453, -10.060, -110.000, -142.305, -24.504, -9.439, -110.000, 6.554
-142.305, -24.504, -9.439, -110.000, -148.470, -39.249, -11.630, -140.000, 7.664
-148.470, -39.249, -11.630, -140.000, -153.101, -49.070, -9.444, -170.000, 7.275
-153.101, -49.070, -9.444, -170.000, -161.840, -57.825, -10.709, -210.000, 6.101
-161.840, -57.825, -10.709, -210.000, -176.035, -57.569, -11.078, -260.000, 5.247
-176.035, -57.569, -11.078, -260.000, -183.937, -47.864, -11.870, 50.000, 6.866
-183.937, -47.864, -11.870, 50.000, -180.739, -37.916, -10.585, 20.000, 5.281
-180.739, -37.916, -10.585, 20.000, -173.850, -29.757, -12.728, 0.000, 4.807
-173.850, -29.757, -12.728, 0.000, -164.780, -26.740, -16.773, -10.000, 6.060
-164.780, -26.740, -16.773, -10.000, -147.435, -25.792, -18.490, -30.000, 5.803
-147.435, -25.792, -18.490, -30.000, -130.250, -30.669, -17.152, -30.000, 7.593
-130.250, -30.669, -17.152, -30.000, -119.424, -39.377, -15.339, -30.000, 7.706
-119.424, -39.377, -15.339, -30.000, -104.736, -45.480, -14.275, -30.000, 6.796
-104.736, -45.480, -14.275, -30.000, -91.429, -53.772, -13.637, -0.000, 7.257
-91.429, -53.772, -13.637, -0.000, -77.100, -59.817, -13.774, -0.000, 7.205
-77.100, -59.817, -13.774, -0.000, -64.316, -58.236, -12.819, -0.000, 7.176
-64.316, -58.236, -12.819, -0.000, -49.048, -59.040, -13.767, -30.000, 6.565
-49.048, -59.040, -13.767, -30.000, -32.674, -58.723, -12.525, -80.000, 7.116
-32.674, -58.723, -12.525, -80.000, -22.925, -70.299, -12.516, -90.000, 7.365
-22.925, -70.299, -12.516, -90.000, -22.556, -86.410, -13.781, -90.000, 7.080
-22.556, -86.410, -13.781, -90.000, -24.152, -106.632, -14.114, -140.000, 7.305
-24.152, -106.632, -14.114, -140.000, -29.690, -123.804, -13.328, -180.000, 8.260
-29.690, -123.804, -13.328, -180.000, -43.313, -131.232, -14.208, -180.000, 7.747
-43.313, -131.232, -14.208, -180.000, -63.262, -129.889, -13.724, -190.000, 7.168
-63.262, -129.889, -13.724, -190.000, -79.671, -130.794, -12.735, -240.000, 8.194
-79.671, -130.794, -12.735, -240.000, -93.353, -121.864, -13.084, 90.000, 7.378
-93.353, -121.864, -13.084, 90.000, -101.198, -107.238, -13.147, 90.000, 7.356
-101.198, -107.238, -13.147, 90.000, -99.505, -91.759, -12.438, 90.000, 7.416
-99.505, -91.759, -12.438, 90.000, -98.733, -77.022, -15.212, 90.000, 7.181
-98.733, -77.022, -15.212, 90.000, -101.114, -62.900, -16.715, 90.000, 6.994
-101.114, -62.900, -16.715, 90.000, -99.338, -44.635, -18.918, 90.000, 6.894
-99.338, -44.635, -18.918, 90.000, -100.099, -28.214, -22.672, 90.000, 7.817
-100.099, -28.214, -22.672, 90.000, -98.561, -11.611, -22.030, 70.000, 7.379
-98.561, -11.611, -22.030, 70.000, -97.042, 8.064, -24.585, 60.000, 7.433
-97.042, 8.064, -24.585, 60.000, -87.214, 25.490, -23.864, 40.000, 8.134
-87.214, 25.490, -23.864, 40.000, -77.232, 36.497, -23.384, 30.000, 8.196
-77.232, 36.497, -23.384, 30.000, -65.046, 45.863, -20.423, 30.000, 7.017
-65.046, 45.863, -20.423, 30.000, -56.377, 50.351, -19.441, 30.000, 7.134
-56.377, 50.351, -19.441, 30.000, -45.732, 58.667, -16.729, 10.000, 5.850
-45.732, 58.667, -16.729, 10.000, -32.562, 62.266, -13.580, -0.000, 6.708
-32.562, 62.266, -13.580, -0.000, -21.447, 65.889, -12.047, -20.000, 6.741
-21.447, 65.889, -12.047, -20.000, -8.531, 64.886, -9.758, -50.001, 6.292
-8.531, 64.886, -9.758, -50.001, 2.913, 60.571, -6.466, -60.000, 5.381
2.913, 60.571, -6.466, -60.000, 7.367, 53.331, -6.297, -80.000, 6.415
7.367, 53.331, -6.297, -80.000, 14.089, 43.046, -4.302, -90.000, 5.561
14.089, 43.046, -4.302, -90.000, 14.926, 33.325, -3.830, -90.000, 6.428
14.926, 33.325, -3.830, -90.000, 13.918, 23.820, -2.992, -100.000, 5.849
