xi yi zi yawi xi+1 yi+1 zi+1 yawi+1 vi
-180.387, -37.780, -11.427, 20.000, -175.361, -29.883, -14.896, 0.000, 4.870
-175.361, -29.883, -14.896, 0.000, -165.429, -24.964, -15.671, -10.000, 5.783
-165.429, -24.964, -15.671, -10.000, -145.892, -26.766, -17.426, -30.000, 6.147
-145.892, -26.766, -17.426, -30.000, -131.382, -30.552, -16.288, -30.000, 7.953
-131.382, -30.552, -16.288, -30.000, -120.217, -37.490, -17.025, -30.000, 6.975
-120.217, -37.490, -17.025, -30.000, -105.578, -47.110, -15.857, -30.000, 6.583
-105.578, -47.110, -15.857, -30.000, -90.103, -54.051, -12.477, -0.000, 7.508
-90.103, -54.051, -12.477, -0.000, -78.706, -60.577, -13.830, -0.000, 7.391
-78.706, -60.577, -13.830, -0.000, -64.000, -58.911, -14.326, -0.000, 6.581
-64.000, -58.911, -14.326, -0.000, -50.914, -58.912, -14.606, -30.000, 6.934
-50.914, -58.912, -14.606, -30.000, -33.952, -59.814, -12.165, -80.000, 5.371
-33.952, -59.814, -12.165, -80.000, -22.867, -70.883, -13.940, -90.000, 7.396
-22.867, -70.883, -13.940, -90.000, -22.582, -84.417, -13.335, -90.000, 7.117
-22.582, -84.417, -13.335, -90.000, -23.543, -107.525, -12.204, -140.000, 6.666
-23.543, -107.525, -12.204, -140.000, -30.363, -121.591, -14.296, -180.000, 8.695
-30.363, -121.591, -14.296, -180.000, -42.622, -129.736, -13.176, -180.000, 7.109
-42.622, -129.736, -13.176, -180.000, -63.625, -130.988, -14.524, -190.000, 6.916
-63.625, -130.988, -14.524, -190.000, -79.791, -130.850, -14.264, -240.000, 8.253
-79.791, -130.850, -14.264, -240.000, -94.788, -120.323, -12.477, 90.000, 7.222
-94.788, -120.323, -12.477, 90.000, -100.178, -106.362, -12.191, 90.000, 7.679
-100.178, -106.362, -12.191, 90.000, -98.832, -90.578, -12.907, 90.000, 6.969
-98.832, -90.578, -12.907, 90.000, -100.137, -77.640, -15.282, 90.000, 7.154
-100.137, -77.640, -15.282, 90.000, -100.493, -64.421, -17.265, 90.000, 6.554
-100.493, -64.421, -17.265, 90.000, -101.085, -44.971, -20.489, 90.000, 6.600
-101.085, -44.971, -20.489, 90.000, -100.414, -30.443, -21.283, 90.000, 7.919
-100.414, -30.443, -21.283, 90.000, -100.052, -11.297, -20.666, 70.000, 6.879
-100.052, -11.297, -20.666, 70.000, -96.154, 8.043, -24.128, 60.000, 7.853
-96.154, 8.043, -24.128, 60.000, -88.507, 24.923, -23.203, 40.000, 7.976
-88.507, 24.923, -23.203, 40.000, -77.957, 36.615, -24.002, 30.000, 7.723
-77.957, 36.615, -24.002, 30.000, -64.379, 46.080, -22.124, 30.000, 7.134
-64.379, 46.080, -22.124, 30.000, -54.605, 51.047, -18.827, 30.000, 7.304
-54.605, 51.047, -18.827, 30.000, -46.001, 58.294, -16.399, 10.000, 6.122
-46.001, 58.294, -16.399, 10.000, -33.791, 61.711, -13.602, -0.000, 6.183
-33.791, 61.711, -13.602, -0.000, -20.816, 67.281, -11.098, -20.000, 6.485
-20.816, 67.281, -11.098, -20.000, -8.910, 65.105, -10.188, -50.001, 6.790
-8.910, 65.105, -10.188, -50.001, 2.829, 60.663, -9.160, -60.000, 5.163
2.829, 60.663, -9.160, -60.000, 8.257, 52.019, -6.104, -80.000, 6.458
8.257, 52.019, -6.104, -80.000, 13.421, 43.316, -4.195, -90.000, 5.962
13.421, 43.316, -4.195, -90.000, 14.957, 33.972, -5.278, -90.000, 5.944
14.957, 33.972, -5.278, -90.000, 15.979, 23.053, -3.504, -100.000, 5.806
15.979, 23.053, -3.504, -100.000, 15.432, 14.483, -4.317, -130.000, 6.123
15.432, 14.483, -4.317, -130.000, 11.072, 7.750, -2.160, -160.000, 5.620
11.072, 7.750, -2.160, -160.000, 6.414, 0.811, 0.556, -180.000, 3.500
6.414, 0.811, 0.556, -180.000, 0.000, 0.000, -1.000, -180.000, 5.571
